,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PP,PQ,PR,PS,PT,PV,PW,PY,QQ,QR,QS,QT,QV,QW,QY,RR,RS,RT,RV,RW,RY,SS,ST,SV,SW,SY,TT,TV,TW,TY,VV,VW,VY,WW,WY,YY,Label
108,2,0,0,1,0,0,0,1,0,0,1,2,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,RNA
109,3,0,1,4,1,3,0,2,0,0,0,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2,1,1,0,1,1,3,0,1,1,1,3,4,0,1,0,2,3,0,3,1,0,3,2,2,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,4,0,0,2,0,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,2,2,5,1,2,0,1,3,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,2,2,0,0,2,0,1,3,0,0,0,0,0,3,2,0,1,0,1,1,2,0,3,0,0,4,0,3,0,1,0,0,0,0,2,0,0,0,0,1,RNA
110,2,1,4,0,2,8,5,1,2,5,0,7,2,5,1,14,4,9,0,0,1,0,1,3,2,0,2,4,1,0,0,1,1,1,4,1,2,0,0,1,2,0,3,0,2,3,2,1,4,0,2,1,7,1,1,0,1,0,5,4,2,4,1,6,1,1,1,3,3,4,2,1,0,1,1,7,0,1,2,0,2,3,1,1,0,3,2,1,0,0,13,6,5,4,7,3,3,2,4,3,17,1,8,0,3,7,0,2,1,0,4,3,5,1,1,0,0,0,1,4,2,3,0,2,0,4,1,5,1,6,0,5,0,2,1,0,0,3,3,4,1,5,1,1,11,2,1,2,7,2,8,7,2,0,3,1,0,1,1,3,3,1,0,0,0,6,2,1,2,12,2,4,0,3,5,1,3,4,4,1,0,1,16,3,7,3,0,0,3,0,4,1,2,0,1,33,7,7,1,2,2,3,0,0,6,0,0,0,0,0,RNA
111,3,0,0,2,0,3,0,1,4,2,0,0,1,0,1,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,2,1,1,1,0,0,0,1,2,1,2,3,2,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,2,2,0,0,2,2,1,0,1,0,0,1,4,2,0,0,3,2,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,2,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,1,0,2,1,0,1,2,3,2,0,1,1,1,0,0,2,0,0,0,0,0,RNA
112,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,2,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,1,0,0,2,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,2,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,RNA
113,7,0,1,1,0,0,0,0,0,3,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,0,0,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,RNA
114,5,0,1,4,1,0,0,1,0,5,3,3,0,4,1,1,3,5,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,2,0,0,0,0,1,5,0,1,0,0,1,2,0,2,3,1,1,3,3,2,1,0,4,0,2,1,1,6,4,1,1,2,5,3,1,2,1,0,0,0,1,0,1,0,0,0,2,0,1,1,1,0,2,0,1,0,2,1,5,1,0,2,0,1,2,0,3,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,4,1,0,1,0,3,2,1,1,1,0,0,2,5,0,0,2,1,2,1,4,4,0,1,4,1,2,3,3,1,5,0,2,0,2,1,1,0,0,0,0,0,2,0,0,0,1,1,2,1,1,2,0,0,1,3,1,1,1,1,0,0,0,3,4,1,4,0,1,0,1,1,0,0,0,1,0,3,2,0,1,1,0,2,3,1,1,0,0,1,RNA
115,2,0,2,1,0,1,4,2,1,0,3,0,7,6,3,8,5,4,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,1,0,0,4,4,6,12,5,2,2,3,4,1,3,2,4,4,1,1,2,1,8,4,9,4,4,3,2,6,3,3,7,6,2,1,4,0,1,1,3,2,0,0,1,1,2,6,5,6,3,1,2,3,1,20,11,3,3,9,14,2,71,9,19,13,6,2,0,3,2,2,3,2,3,1,12,2,4,1,1,1,0,0,0,3,3,1,0,9,4,3,0,0,0,3,0,4,4,2,1,2,1,4,1,4,4,1,2,8,1,7,5,4,5,0,4,3,1,0,0,4,2,9,5,3,2,0,1,0,2,6,2,4,2,1,1,2,0,35,31,17,6,3,4,1,1,10,4,5,0,2,0,1,8,3,1,1,1,1,5,2,1,1,0,1,2,1,0,2,0,0,0,0,1,RNA
116,3,0,1,1,0,4,0,0,1,2,0,3,7,1,2,5,4,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,0,0,3,3,0,1,2,2,1,0,1,0,0,1,1,1,2,0,1,1,2,1,1,2,3,2,1,2,0,0,2,0,1,0,0,1,0,0,0,2,1,1,0,0,2,0,0,6,4,2,4,2,8,2,10,2,1,6,2,3,0,0,1,1,0,0,0,2,3,1,0,1,0,0,0,0,0,0,2,1,1,5,0,2,0,2,1,0,1,3,2,1,1,2,1,3,0,1,2,0,0,1,2,3,6,1,5,1,3,1,0,0,4,2,5,4,0,1,0,2,0,1,1,5,2,1,2,5,1,0,0,41,4,2,9,2,2,6,1,6,1,3,0,0,0,1,0,3,2,1,1,0,3,4,2,0,0,6,3,0,0,0,0,1,0,0,0,RNA
117,7,0,0,0,1,2,2,0,2,2,0,1,5,3,6,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1,1,0,0,0,1,1,1,0,0,1,1,1,2,0,1,1,2,1,1,0,0,2,2,1,0,1,1,1,1,1,2,2,0,2,0,0,0,0,1,3,0,0,1,0,1,2,2,2,0,0,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,2,2,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,2,1,1,1,0,1,0,1,0,2,0,0,0,1,3,1,2,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,RNA
118,2,0,0,0,0,1,0,1,1,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,2,2,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,0,3,3,0,0,0,2,0,0,0,1,0,0,0,0,0,RNA
119,1,1,2,1,1,0,0,2,0,0,0,0,0,2,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,2,1,0,0,2,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,1,0,0,2,1,1,0,1,0,4,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0,3,1,0,1,0,1,3,3,0,2,1,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,1,0,0,1,1,0,2,0,0,0,1,0,1,1,1,1,1,3,1,0,1,1,1,1,0,2,0,1,0,2,0,RNA
120,3,0,0,6,0,1,0,2,0,1,0,0,0,0,2,2,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,2,0,2,0,0,6,0,3,0,0,1,1,0,0,1,2,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,4,1,0,2,2,0,0,2,0,1,0,2,0,1,0,1,0,1,2,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,1,0,1,1,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,2,1,1,1,2,0,0,1,0,0,1,0,2,0,0,0,0,0,RNA
121,1,0,0,5,0,0,0,1,0,1,1,0,1,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,6,1,2,0,0,6,1,0,2,1,0,1,0,1,2,0,0,2,1,0,1,0,2,0,0,0,0,0,4,1,1,0,0,2,0,0,0,2,0,1,1,0,3,2,3,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,1,1,0,1,0,0,0,2,3,1,0,4,0,1,4,3,1,0,0,1,1,5,2,1,1,5,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,1,0,0,0,1,0,2,0,1,0,0,1,3,1,1,0,1,1,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,RNA
122,2,0,2,0,1,0,0,2,2,0,0,0,2,2,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,1,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,1,0,2,3,1,0,0,0,7,2,1,1,1,0,0,1,1,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,RNA
123,4,0,1,0,0,2,0,1,1,3,1,0,1,0,4,0,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,0,0,1,1,0,1,1,0,2,0,1,5,0,1,0,2,2,2,1,2,1,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,2,0,1,3,0,0,1,0,1,0,2,1,4,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,3,0,1,0,3,2,0,0,4,0,0,0,2,1,0,1,0,1,0,1,2,0,1,0,0,1,4,2,0,1,2,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,1,0,0,3,0,1,1,2,0,0,0,0,0,0,1,2,0,0,3,1,1,2,0,0,3,1,0,0,0,5,2,0,0,4,0,1,0,0,0,RNA
124,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,RNA
125,0,0,1,0,1,0,0,2,0,3,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,2,0,0,0,0,1,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5,1,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,1,1,0,2,1,0,0,0,0,3,4,0,2,0,2,3,2,2,3,1,0,2,1,0,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,0,1,3,0,0,1,1,2,0,0,2,0,0,0,0,0,RNA
126,0,1,2,0,1,0,1,0,2,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,3,0,1,1,3,0,0,1,0,0,1,0,4,1,0,0,0,1,0,1,1,2,0,0,1,0,1,1,1,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,7,1,1,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,1,0,0,1,7,3,3,2,1,0,1,0,3,3,1,0,1,1,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,1,0,RNA
127,0,1,2,0,1,0,1,0,2,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,3,0,1,1,3,0,0,1,0,0,1,0,4,1,0,0,0,1,0,1,1,2,0,0,1,0,1,1,1,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,7,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,1,0,0,1,7,3,3,2,1,0,2,0,3,3,1,0,1,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,1,0,RNA
128,3,0,2,0,0,3,0,1,2,2,1,0,3,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,0,0,0,3,1,1,1,2,0,2,1,1,7,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,3,0,1,0,0,2,2,0,0,2,1,0,0,4,1,0,1,3,0,4,1,3,3,0,0,1,0,0,2,1,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,3,0,2,1,1,1,0,0,1,3,0,0,4,2,0,0,2,1,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,RNA
129,1,0,2,2,0,4,0,1,1,5,1,0,1,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,4,3,0,2,1,0,6,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,2,1,0,1,2,0,5,1,3,1,0,1,1,0,0,3,0,2,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,3,1,1,0,1,0,0,1,0,0,5,3,1,2,1,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,RNA
130,6,0,4,3,4,3,1,5,0,3,1,3,1,1,5,0,2,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,1,7,0,0,4,2,1,2,3,4,0,1,8,2,4,1,3,4,3,2,0,7,1,6,1,4,9,0,5,1,1,0,2,3,1,1,0,1,0,1,1,1,3,1,0,2,2,4,3,1,2,2,2,4,6,6,4,3,0,1,0,2,1,1,0,0,2,0,2,0,0,3,0,1,4,5,4,3,1,5,0,6,1,5,3,0,0,0,3,1,1,2,1,2,0,4,4,0,2,2,0,1,3,0,4,1,2,4,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,4,1,2,6,0,1,0,0,2,2,3,0,1,1,2,1,6,0,0,2,1,0,0,2,6,1,0,1,6,1,2,0,0,1,RNA
131,6,0,4,3,4,3,1,5,0,3,1,3,1,1,5,0,2,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,1,7,0,0,4,2,1,2,3,4,0,1,8,2,4,0,3,4,3,2,1,7,1,6,1,4,9,0,5,1,1,0,2,3,1,1,0,1,0,1,1,1,3,1,0,2,2,4,3,1,2,2,2,4,6,6,4,3,0,1,0,1,1,1,0,0,2,0,2,0,0,2,0,1,4,5,4,3,1,5,0,6,1,5,3,0,0,0,3,1,1,2,1,2,0,4,5,0,2,2,0,1,3,0,4,1,2,4,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,4,1,2,6,0,1,0,0,2,2,3,0,1,1,2,1,6,0,0,2,1,0,0,2,6,1,0,1,6,1,2,0,0,1,RNA
132,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RNA
133,1,0,0,0,2,1,0,1,3,2,2,0,2,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2,2,0,1,0,0,1,0,3,3,0,0,0,1,0,0,3,1,0,1,2,0,0,1,0,3,0,1,1,0,0,0,1,2,0,1,5,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3,1,1,2,1,0,1,1,0,0,1,4,0,2,0,2,0,2,2,1,0,0,0,0,2,1,1,1,1,2,1,2,0,1,0,0,6,1,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,8,1,1,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RNA
134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RNA
135,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RNA
136,0,1,1,4,0,0,0,1,2,0,1,0,0,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,2,2,4,0,0,2,1,0,2,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2,0,0,2,0,2,3,3,0,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,2,0,0,0,1,2,0,1,0,0,2,2,0,0,2,0,2,1,0,2,0,0,2,1,1,3,0,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,2,1,0,0,1,0,0,0,0,0,2,0,2,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,RNA
137,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,RNA
138,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,2,0,0,1,0,1,2,0,1,2,1,0,2,1,1,0,1,1,0,2,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,2,0,0,2,2,0,1,2,1,1,1,0,2,0,0,2,0,0,2,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,2,4,0,1,1,0,0,0,0,1,1,0,0,0,RNA
